user_id,recipe_id,date,rating,review
227666,36144,11/4/2005,4,"I halved this recipe, and it turned out pretty good, except for maybe a little too much vanilla extract for my taste. I might be making again for one of those warm, summer nights. :]"
53932,36144,7/16/2006,5,"I also halved the recipe and not reading it carefully, used vanilla yogurt rather than plain.  I love vanilla so with the addition of even more, I liked this!  Perfect treat for a hot summer day."
442988,36144,5/30/2007,3,"I'm sorry I couldn't give this a higher rating ... I appreciated the fact that this could be made so that it's virtually nonfat.  But I thought there was too much gelatin in it -- in fact, when I tried to pour the base mixture into the ice cream freezer, it had already solidified into a gelatinous, mass.  (I used Trader Joe's plain nonfat yogurt).  I'll keep looking for my platonic ideal of vanilla frozen yogurt -- but thanks for posting this!"
490060,36144,6/22/2007,5,"i have had no problem with the gelatin, as another user has posted.  I have only had good results, the most fluffy, light, dreamy, creamy frozen yogurt I have ever made. DEFINITELY the best vanilla frozen yogurt I have had."
447165,36144,8/28/2007,5,I halved this (except the vanilla- oops!) for my Cuisinart icecream maker as a couple others did-- great stuff!  We are excited to try it tomorrow after it's ripened too because the super-frozen parts left in the bowl were the best we thought.  We didn't find we needed to chill the mixture after adding the yogurt and vanilla because the yogurt came straight from the fridge.  I love that this is low fat and the gelatin insead of eggs which make me nervous to use uncooked.  Thanks Tom!
464253,36144,5/6/2008,4,"On the first night, the yogurt was a great consistency, creamy and fluffy. Unfortunately, it got pretty hard and icy after sitting in the freezer overnight. Better than other recipes I've tried in that regard and maybe it just can't be avoided with home made. Definitely try this, it's delicious!"
176615,36144,6/10/2008,5,"Excellent! Light, fluffy, and creamy, not icy like homemade lowfat frozen desserts tend to be. I halved the recipe and used the Cusinart ice cream maker. So easy and so healthy, I'll be making this often. Highly suggest Stonyfield Farm or other plain organic yogurt as the flavor and quality is so much better, in my opinion, than regular commercial varieties. Thanks for sharing your recipe! UPDATE: I make this often and especially like using Stonyfield's vanilla yogurt and serving with fresh sliced strawberries or other berries. Also LOVE this with a drizzle of local honey. Yum. To die for!"
1108690,36144,1/2/2009,1,"What a disastrous recipe.  We used fat free yogurt instead of low fat yogurt which could have been the problem, but our concoction was anything but frozen yogurt.  It took a long time for it to finally become a consistency other than regular yogurt.  When it finally did harden, it was like eating flakes of sorbet. Very disappointing.  We will never use this recipe again.  However, we still are looking for a good fat free frozen yogurt recipe, if anyone has any suggestions.  But please, don't make the same mistake we did by using this unsuccessful recipe."
960426,36144,12/16/2009,4,"Just to comment on Chef #1108690 's review.  There's no telling how much more gelatin you added to this recipe that was called for by using non-fat yogurt. That's how they make fat-free yogurt stand up without any fat.   That accounts for your flakes.  Delicious animal-bone-collagen flakes."
1320105,36144,5/14/2010,2,None of my kids liked this at all.  It still had a bitter taste like yogurt normally does.  Nothing like the frozen yogurt from the stores.
386585,278406,9/29/2008,5,"This is a great variation on the classic Reuben sandwich.  Instead of the tartness of sauerkraut, the sweet and tangy cole slaw mixture was a nice change.  It is also really easy to make, and I will definitely be having this again (and without the guilt of a regular Reuben)!  Thanks for posting, 2Bleu.  Made for Please Review My Recipe Tag Game."
2001891832,183729,4/30/2018,0,There is no cooking temp?????? Love this recipe so I will assume it is 350?????
1202739,36144,9/12/2010,5,"I am AMAZED at the people who DID NOT FOLLOW THE RECIPE, but chose to give it one to three stars.  The recipe calls for LOW FAT yogurt, not non-fat.  Another review makes the point that the reason non-fat yogurt is gelatinous is because of GELATIN!  The recipe was formulated for low-fat yogurt.  I make lots of substitutions in recipes, but I would never PRESUME to rate a recipe for not turning out well when I did not follow the directions.<br/><br/>I thought this recipe turned out very well.  As another reviewer, I halved the recipe because I only had a 32 oz tub of yogurt and was a cup short for the full recipe.  I used low-fat Vanilla yogurt and Splenda instead of sugar.  I also agree with another reviewer that it can go straight in the ice cream maker after incorporating the yogurt and vanilla.<br/><br/>This is very light and refreshing.  My husband and I like intense vanilla flavor, and by using vanilla yogurt and vanilla extract it was quite tasty.  I will definitely make this recipe again.  I think next time I may chunk up some fresh pineapple to drop in as well - I think the tartness of the pineapple would go well with the yogurt.  Cheers!"
12657,45119,7/30/2003,3,"The instructions in this recipe are very lucid and easy to follow, but the end result was a little drier than I had hoped. The combination of ingredients worked well but it lacked the 'juice' that perhaps a chopped tomato could have provided. I topped this with a good amount of plain yogurt before serving and that did make it less dry. Thanks for posting, Karyl."
74736,45119,3/26/2004,5,"Thought this was delicious Karyl, it's nice to know sweet potatos CAN be made without brown sugar or marshmellows! This recipe almost reminded me of some smothered hashbrowns we had that were enjoyed all around, only a lot less greasy:)"
1802694935,45119,11/27/2014,5,I found this to be a very good take off on sweet potatos.  The use of olive oil was a good addition to this recipe that really made the difference.  The sweet peppers were also a plus.  For something different.  Go this one!!!
56112,58758,4/18/2003,4,"Real good recipe.  Will definately make this again.  I probably will not add quite as much sugar to the next batch.  This one was just a little too sweet for my taste.  For those who like their coffee really sweet, it will be just perfect the way it is.  Thanks for the great recipe!"
29621,58758,7/31/2004,5,"Thanks for the great recipe!"
537179,58758,11/21/2008,4,Nice recipe! I scaled this down for 2. Was nice and easy. Great taste.
583401,138839,9/5/2011,5,"This was delicious. I used butter instead of margarine which probably added a lot more fat then necessary.. but these are for my brother who needs the extra calories. Easy, fast, and tasty."
326970,161899,10/27/2006,5,"I made this Jambalaya and we all loved it.  I didn't add all the cayenne pepper at once as DH isn't nuts about hot'n'spicy.  Used regular frozen corn rather than baby corn chopped.  Excellent.  My crock pot was too small so finished on the stove top.  Next time I make it, I'll cut it in half."
320245,181439,9/29/2006,5,"Amazing - I always love your recipes, kittencal! I cook for very large groups on a very small budget, so in lieu of the zucchini I just added several cans of corn. Also (I'm in Switzerland), since cheddar cheese is expensive, I subsituted Fontal cheese in the dumplings and added quite a bit more cayenne than it called for. It was a hit! Thanks so much for all of your great cooking ideas!"
44642,190875,10/19/2006,0,"Just posting, so I will know I tryed this. Never have found one of his recipes that I like. Did not make the polenta."
162191,190875,10/20/2006,5,I loved this recipe.
137302,224025,4/18/2012,2,This is probably one of those toppings which has to become an acquired taste.  It seemed to have an off taste to me that may have come from the cornstarch.  Honey is thick on it's own when cooled slightly and I think that if someone wanted their honey and butter mixed they would do better to just mix and heat them without the cornstarch.  Made for PAC Spring 2012
238496,254859,10/4/2007,4,Delicious and fresh are the words I would choose for this recipe. I gave four stars because I like very spicy food. This is a personal observation only and not a critiscim of this recipe. I recommend it. My changes were to add a habenero chili as well. I sauted it over a low flame for 5-6 minutes. This kicks up the heat factor. Thank you lilchris for a great recipe.
424680,256416,11/2/2009,5,"Made this with raw apple cider & my last bag of frozen cranberries! I used a generous tablespoon of minced orange zest ~ Very nice tasting sauce, although another time I want to try it mixed with a pint or so of homemade chunky applesauce! [Tagged, made & reviewed as part of my Sassy Sauces! theme in the current My 3 Chefs event]"
27443,278406,1/15/2008,5,"If you like Reubens this is a must to try!  I can not say enough about this sandwich. Just thinking about it makes my mouth water. I made it as an open face, thus eliminating the calories etc of 1 slice of bread. Thanks for sharing your revision."
803511,278406,6/26/2009,5,"Great Reuben variation!  I liked making the coleslaw/sauerkraut myself.  I added an extra handful of cabbage into the pot because it was cooking down so much it didn't look like enough for two sandwiches.  When I put the sandwiches together I only ended up using about 2/3 of the meat and 1/2 the cheese called for.  I shredded cheese off a block instead of using slices.  Lastly, I just can't give up my usual Reuben sauce (mayo, chili sauce, horseradish) so we subbed that for the mayo/mustard suggested in your recipe.  I think overall using less cheese and meat brought this ""lighter"" Reuben down even farther!  Made for PRMR Tag Game."
222564,294427,10/25/2012,5,"Great, well balanced, sweet and savory, crispy salad with fruity apple cider vinaigrette. I was tempted to substitute apple juice concentrate to the apple cider to it's reduced quantity, but restrained myself and kept to the recipe."
222478,414099,5/1/2010,5,"Very tasty! One thing I couldn't bring myself to do was combine the melted butter with the breadcrumbs because I think it would have made it too hard to coat the scallops evenly, instead I melted the butter along with the garlic and tossed the mix around with the scallops, then dipped in the breadcrumbs. It was much enjoyed over a bed of couscous."
780172,414099,7/3/2013,5,This is a super easy dish to prepare. I felt it lacked a little seasoning so added a little Old Bay Seasoning. I got to use parsley from my garden. Nice way to make scallops.
1609258,443932,9/13/2011,4,"Good but garlicy.  It didn't really have that umami taste that real boursin has but it is still good as a dip or a spread.  It gets better with age so don't judge based on how it taste straight out of the food processor.  I couldn't find the umeboshi plum paste but I did find some pickled umeboshi pickled plums that I tossed into the food processor with everything else.  If you can't find the plums, I think a good sub would be miso paste."
364211,463367,9/7/2011,5,"WOW! What a sandwich. Loved, loved, loved the sauce. I did not expect this to be so good.  I would give this an 8 star rating if I could.  I used thin sliced whole wheat bread that I keep in the freezer because I don't use bread a lot.  Purchased the meat and cheese especially for this sandwich, except I made a mistake and ordered provolone instead of swiss.  I used a dill pickle relish that I already had and put a thin layer on the sandwich.  Next time I will make with the swiss cheese.  gailanng, thanks so much for posting"
4470,27551,10/17/2002,4,"This is a very tasty recipe with a different veggie combination.  Easy to put together and great flavor..  The recipe had more bread crumbs in it than I used.  I think this would  be very tasty but I wanted to cut back on the crumbs and Olive oil. Thanks Kari for a lovely addition to my cookbook.  This is a 5 star recipe but because of the changes I made to it I rated it a 4 star."
22898,27551,11/29/2002,4,I followed Bergy's quantities for this recipe so I can't give it a 5 but it is delicious and I will usee it again.  I do agree with Bergy that it is a 5.
873573,27551,12/29/2009,5,"I love the idea of mixing artichokes with green bean casserole!  I made this recipe for my Christmas Eve dinner when I found out that twice as many people were coming and I didn't have enough food prepared.  This is quick and easy and tasted great!  I didn't have any breadcrumbs so I mixed in a little cram of mushroom soup to keep it glued, but I will definitely try again with the bread crumbs.  Nice play on the traditional casserole! =)"
68460,56494,5/3/2003,5,"These cakes couldn't be quicker, easier and more delicious if they tried.  I used 1 pound of cleaned and deveined shrimp, then all of the rest of the ingredients exactly.  The sweet chilli sauce has the perfect amount of sweet and hot to it to give these wonderful cakes just the right tang.  My husband and I polished off half the batch as quickly as they came out of the frying pan!  We just LOVE these and I'll be making them again and again.  Thanks so much KitchenManiac...these are terrific!"
182292,56494,12/23/2004,5,"Agreed: quick, easy, delicious. An entire platter vanished into a very picky Christmas party crowd, who all looked around for more. And that you can freeze the raw patties for quick cooking later is a huge plus. We substituted shrimp for the prawns, lime zest and juice for the leaves, used pre-crushed cornflakes (guessing that 2 c. of flakes crushes down to about 1/4 c. of crumbs). We also tried two sorts of Thai sweet chili sauce...one very sweet and mild, one very spicy. I advise using the spicy one in the prawn cake recipe and then serving with the mild one for dipping."
10033,56494,7/8/2007,5,"Excellent recipe, loved by all. I had a hard time finding lime leaves in the amount of time I had to shop (I know where I could find them for sure but couldn't get over there before dinner), so I just left htem out, and the flavor was still very good. Thanks so much for posting."
82616,63426,11/20/2006,5,"I made this up for Thanksgiving gifts. What a wonderful treat. Great mixture of sweet and salty, and I love the sympbolism of each item. This truly is a great ""gift"". Thanks"
125388,63426,11/25/2006,5,"Wonderful idea for Thanksgiving!  I made these in Wilton plastic disposable decorating bags (to resemble a cornucopia).  I printed the blessing on the computer and stapled it to the top of each bag.  I placed one on the top of each plate on the Thanksgiving table.  We read this blessing as our prayer before dinner.  Everyone young and old alike, loved it!  I made 12 of these, and added each ingredient individually to the bags to make sure each bag got some of each ingredient."
35488,63426,11/27/2008,5,"Thanks, NovaLee - I was having a hard Thanksgiving today, and came across this recipe.  Will make and give it with thanks for many Thanksgivings to come!"
262312,102025,6/15/2009,5,"these were great!!  love finding new meatball recipes!  made as written but added garlic powder, parmesan cheese and used heavy cream instead of milk.  oh, and i added an egg. made up ahead of time and had chilling in fridge til i was ready for them.  thanks for a great meatball recipe!  will add to my keeper collection!"
4470,115534,4/26/2006,4, Lovely flavor - I enjoy Adobo spice. Instead of scallions I used 1/4 sweet onion (just for flavor).  I found it a bit dry so I added 2 tbsp Ketjap Benteng (An Indonisian sauce) I like my peppers  crisp so added them for the last 5 min only . Instead of regular noodles I used Whole Wheat. Delicious dinner thanks Chef Christine
107135,116953,4/14/2005,5,this is a nice recipe to have if you make alot of muffins like i do  i love your muffin recipes dee
209441,116953,5/12/2005,5,"What a fantastic mix! I made up a recipe of this and stuck it in my freezer to use for recipes like muffins and cakes, brilliant idea KITTENCAL! and really great streusel too!"
52543,116953,5/12/2005,5,"I usually have a batch of Healthy Bran Muffin mix (#114718) in my fridge; I now have a batch of your streusel mix in my freezer. These 2 mixes will be perfect mates for a quick, easy, tasty breakfast or snack. As usual, I used pecans instead of yucky walnuts. Thanx Kitten!"
235751,116953,8/28/2005,5,"What a great idea and recipe! It would be a real time-saver when making muffins, coffee cakes, sweet potato casseroles, etc.  Thanks so much for posting - you've done it again, Kittencal."
86318,158118,3/23/2013,5,"These noodles are wonderful! I did halve the recipe, and used snow pea shoots instead of gai lan. I also used shimeji mushrooms for oyster mushrooms, and dried rice noodles instead of fresh. The recipe doesn&#039;t list chicken stock in the ingredients, although it is in the directions. I used 1 3/4 cup stock for my half batch (though more might be better). It took longer than I expected for the dried noodles to cook, so I ended up cooking them separately, and putting the sauce over them in the bowl. Also, I don&#039;t know so much about cooking with black beans. I soaked mine in hot water, and then chopped them before adding them to the pan. It didn&#039;t seem to hurt. Thank you very very much for this delicious recipe."
397462,195977,9/25/2008,5,"I made this a few days ago, it is one of the quickest dessert recipes I' ve found. My son who is my food critic loves this and has asked me to make another one. I made no changes but next time I won't bake it quite as long."
328099,195977,10/5/2008,5,"Have had several gooey butter cakes while visiting our kids in St. Louis.  When I found this recipe, I was really excited--made it this past weekend when the St. Louis family was home--what a fabulous treat.  This will be made for many occasions in the future.  Thank you,"
403193,195977,10/27/2008,5,WOW OMGosh !  nmlawrence Thank you We love this cake.  I have made this cake for years but in our resent move I misplaced it.  So I came to Recipe Zar.  For help to just make sure I didnâ€™t mess up.  These instructions are so well written and I think that the one thing that I never did is the secret trick to Perfect Ooie Gooie Butter Cake and that is melting the butter.  Thank you for posting and making my Gooie Gooieâ€™er  and my Butter Cake better.  Lori
61995,195977,10/28/2008,5,"I have been making this for more than 10 years!  Mine is called ""Neiman Marcus butter cake, since it is so rich!  I use a 13 x 9 x 2 inch glass pan and have never had it spill over!  You can easily chance the flavor by changing the type of cake mix and extract!  I remember someone changing hers to Lemon and it went over very well!  I love it at room temp or slightly warm!  And cut it in tiny pieces!  People can take more than one!  I usually leave it in the pan and let people cut it themselves!  This is one of my top favorite recipes!"
440735,195977,12/25/2009,5,I am from St. Louis and have grown up on Gooey Butter Cakes! This has got to be one of the best recipes for this.  I think the vanilla is the magic to it. This is a very sweet cake. I only put 3 1/2 cups of powdered sugar. Next time I will only use three.  I did use a 9x13 and placed it on a cookie sheet. It took much longer to cook as I expected but wanted to try it.  I took it out when it was golden brown.  I would agree with letting it completely cool.  Enjoy!
633027,195977,12/29/2009,5,"My husband and I lived in (and loved) St. Louis for several years before moving to central Texas.  The food is one of the things we miss most about STL.  My husband decided he wanted to make gooey butter cake for our Christmas dessert, and since he couldn't find the recipe he's used in the past, he chose this one to try.  He followed the directions exactly and it turned out perfectly!  It's very sweet, melt-in-your-mouth gooey, and certainly addictive.  The directions were very clear and detailed.  Bake time for our oven was 40 minutes; we served it at room temperature.  We look forward to making it again soon.  Thank you SO much for posting this St. Louis treat!!!!"
543968,195977,4/21/2010,5,"WOW!!! This is so very very very good!"
2100189,195977,12/12/2011,5,"This is the same recipe that I used in St. Louis about 35 years ago, at age 10. :-) I am from Affton/Kirkwood/Glendale area & now reside in SE Florida. I lost my recipe & am thankful that you posted. Today I made small tartlets with this recipe & put almond filling & cherry pie filling in the bottom, spooned the cheese mix over the top & added sliced almonds. Baking time is about 20 minutes or so, depending on your oven. I also used Mexican vanilla. It is a great vanilla for baking use. The aluminum cupcake cups with the wax paper liners work great for sharing, once the tartlet is removed from the tartlet pans. I topped off with powdered sugar. The ladies @ the Cookie Exchange party I made them for were all a buzz with curiousity & they went like lightning. This is an excellent recipe and is really easy to make."
1701315,195977,3/25/2012,5,"I grew up in Southern MO, but we often drove up to STL and would get fed Gooey Butter Cakes by our hosts.  I have tried far more complicated and time consuming recipes for them, and this easiest of versions has to take the cake...pun intended.  Wonderfully sweet and gooey with that most amazing phenomenon one calls a sugar crust.  Thanks for bringing back fond childhood memories!"
1351584,195977,7/2/2012,5,"Delicious! But kinda on the sweet side. Instead of 4 cups confectioners sugar, I just put 2. Still tastes great. Just less sweeter. My kids love it"
7248862,195977,12/5/2013,5,THIS recipe was the reason I joined this site! I too am from St. Louis and this recipe (as is) takes me back home. Will try other variations...15 STARS...GREAT recipe
2001338551,195977,4/4/2017,0,Have made this cake often. Have added 1 1/2 c of mashed sweet potatoes to filling mixture with tsp of cinnamon. Changes flavor totally.
492343,234171,12/13/2007,5,Yummy
1802406495,195977,1/25/2014,0,"To everyone reading this. There is no such thing as St Louis Gooey Buttercake. Buttercake or Philadelphia Buttercake as we know, was brought here by the Germans bakers, that came over here. ButterKuchen came from Germany. Many of the German people that settled in and around Philadelphia were great bakers, butchers and candy makers amongst other thing. If you want Buttercake, it exists only around Philadelphia in its true and original form. It started where many of the German immigrants came to live &quot;PHILADELPHIA.&quot;"
1338623,195977,2/4/2014,5,"Gooey Butter Cake is my husbands favorite and since we moved away from St. Louis, he has been craving it. So being the good wife I am, I searched for a recipe, found this one and made it for him. He LOVED it! Super easy to make and since he loved it, saving the recipe to make again and again :)"
91584,195977,3/31/2014,5,Super wonderful recipe! Yum Yum Yum  :)
2000405375,195977,8/15/2015,4,"I followed the (easy) recipe exactly, and it came out real yummy, but I was afraid I&#039;d done something wrong, because it really didn&#039;t rise much at all. It only came up about half way in a 2 inch pan. In comparing to other recipes, I found that other than adding a cup of chocolate chips and a half cup of butter to the topping, &quot;Paula Dean&#039;s Ooey Gooey Chocolate Chip Cake&quot;  is identical, and specifies a 9x13x2 pan. It&#039;s really a cookie dough, which shouldn&#039;t rise much. Omit the needless warning, and I&#039;d give it 5 stars."
2000488445,195977,9/21/2015,4,Wow! This turned out perfectly!! My husband&#039;s been asking me to make a gooey butter cake for a while now and this was wonderful!! We&#039;re from the St Louis area and I try different bakery versions all the time! 2 thumbs up from this household! :)
2000780659,195977,12/27/2015,5,Whoever invented this recipe is a genius. My boyfriend is from Texas and grew up eating this stuff. He talks about it all the time so I made a batch on Christmas. He said it was the best gooey butter cake he&#039;s had. Recipe is super simple and easy to follow.
571722,195977,1/9/2017,1,"This was incredibly sweet, and I reduced the sugar content to 3 cups. I agree it is easy, but if there's a next time I would make it in it's original scratch made recipe, the box cake (though it was a healthier, non-gmo, etc) was just as bad."
2001403242,195977,2/23/2017,0,"I really love St, Louis Gooey Butter cake, but I can only get it when I get to the city. I would love to be able to get it in my hometown. Where is that you ask? Farmington, Missouri it's about 80 miles south of St. Louis. I don't get to travel there but once every 3 to 4 yrs. To go to the hospital for test."
2001719206,195977,9/18/2017,1,This was really terrible. It was overwhelmingly sweet and I used 3 cups of the confectioners instead of 4. And the cake mixture was bizzare. It was grainy and weird. I made it because I happened to have all the ingredients on hand but I wouldn't make again.
803102,195977,10/25/2017,0,"this is the same recipe my mom used 45 years ago, now my husband's co-workers ask him to bring it for the staff pot lucks, you can use other cake mixes to chocolate, spice/add pumpkin to filling and pumpkin spice (that one is my favorite )"
2001782909,195977,11/7/2017,5,"This was so so delicious! Our family enjoyed it so much and was gone in one day! It taste better then gooey butter cake in St. Louis where I live! It was not overly sweet and wasn't to gooey or to overdone! I would recommend refrigerating it, and you HAVE to let it cool!! For ours we had to cook it for about 20-30 minutes longer but, overall this was The Best Gooey Butter Cake that I have ever had!!"
2001861106,195977,12/16/2017,5,"I first learned about gooey cake over 30 years ago while living in Florida. We took a batch with us up to our friends' cabin in the woods. They loved it! When they heard some more of our friends arriving they hid the remaining cake in their chest of drawers so they didn't have to share it! I'll be preparing five cakes this weekend to share with our neighbors. Thirty years is a long time to remember anything, so thank you for the recipe! I'm giving it five stars in advance cause I know it will be awesome!"
2002100759,195977,4/8/2018,1,"I am from Missouri and lived here most of my life and never heard of this until about 3 years ago when I found them for sale in the Deep South. I thought they were of Southern origin. It is correct to claim this as a St. Louis dessert, but saying it represents the entire State of Missouri is pushing it."
43222046,195977,4/10/2018,5,It’s a pretty close. But the 4 cups of powdered sugar was way too sweet for my taste. Next time I’ll leave it at 2 cups and add a bit of lemon juice to the cream cheese filling.
2000551249,195977,7/11/2018,5,We have substituted a lemon cake mix for the yellow cake mix and it is absolutely amazing. This is a go-to recipe to bring a dish parties and bbq's.
2002265401,195977,9/3/2018,2,I will start by saying that I followed the recipe to a T and I’ Sure it came out as expected but baby..... I felt the diabetes coming on after each bite. It tasted great but was just way too sweet. My 9 year old who could eat a bowl of sugar if I allowed it even said it was a “little” too sweet. I honestly would cut the powdered sugar measurement in half. Unfortunately I just dumped the entire lot of what was left after four family members had one serving each. Wow this is sweet.
2001205226,195977,11/3/2018,5,"This is an exceptionally tasty cake! Very sweet, yes - just take a smaller serving. I am a chocoholic, and rarely care for sweets that are not chocolate. This cake is an exception - it is utterly delicious! You will not fully realize this unless you try it!"
450004,241335,9/23/2008,4,"We really enjoyed this! We served it with Greek salad, and icy cold Retsina, from Corinthia! We were going to give it a 5, but thought maybe the sauce could be a little thicker. I will make double the amount of roux next time.  Great recipe, thanks for sharing it! [Made for Fall 08 PAC]"
73746,273416,4/12/2010,5,"I have made these several times now and they are fabulous. This time I ran out of muffin cases so I made a dozen muffins and a cake and both came out lovely"
461897,300405,3/1/2009,5,"The best corn muffins ever! Very soft and sweet. The only thing I added was a touch of honey! I always double the recipe and the muffins fly off the table! Very very good corn muffin, tender and moist!"
242006,300405,8/20/2009,5,"Last night I made cornbread using the recipe on the back of the box.  They changed it, because it was not this recipe.  The new recipe on the box sucks!  Don't make it, make this one!  Trust me, this recipe right here, is the ONLY recipe you'll ever need."
122877,300405,10/13/2009,4,Insomnia struck so I made these this morning.  Simple and quite tasty.  I did add about 2 tbl of honey for a little extra sweetness.
362590,300405,12/2/2009,4,Good recipe. Made them with 1 cup flour and 1 cup cornmeal and added 1/2 cup of raspberries.
250835,300405,1/9/2010,5,"This is awesome stuff!  I used this recipe to make cornbread instead of muffins. Soft, moist and sweet.  Just an FYI due to a previous review: There are two cornbread recipes on the Albers box. One is for regular cornbread and one is for sweet cornbread or muffins. I've made both and THIS recipe is the way to go!  :-)"
857489,300405,2/3/2010,5,"This is the only recipe I've ever used for cornbread. I used to make the Marie Callendar's mix, but not ever again once I tried this! It is awesome, so moist and sweet, like cake. I hate dry, crumbly, tasteless cornbread. I always use the square pan option, I haven't tried the muffins. I highly recommend using the albers cornmeal and this recipe!"
394077,300405,3/21/2011,5,"My goodness these are so good!  I used buttermilk and they are buttery, moist, tender and perfectly sweeten.  I used Alber corn meal as suggested.  Keeper recipe.  Wow."
1879548,300405,5/29/2011,5,"I made the flour and corn meal both 1 cup and soaked my corn meal in the milk first.<br/>I also baked them in a whoopie pie or popover pan for my son - he eats them like the Thomas' toaster cakes, they freeze amazingly well."
1056692,300405,8/25/2011,5,"This is my favorite corn bread recipe!  I'm so glad to find it here already.  I actually had to dig my cornmeal box out of the recycling after moving years ago and cut this recipe off the side because no stores around me carried Albers and other brands didn't have this sweeter recipe on them.  I always put a touch of oil or shortening in my 10 inch cast iron skillet and heat it smoking hot while I mix this up so that it sizzles and crisps the outside of the bread when I pour it in, then I put it in the oven.  Great recipe for sweet cornbread."
269198,300405,9/30/2011,5,These are wonderfully tender and sweet! I will never buy Jiffy Mix again because these are so much better. I served them with beans and we will have the leftovers for breakfast.
2000201349,300405,5/13/2015,5,I cut this recipe off the Albers corn meal box years and years ago.  This has been my one and only recipe for almost 40 years.  My sons friends always wanted me to make them when they came out to the farm.  I get more compliments on these then on any other baking.
131126,388283,11/6/2012,5,"Spicy, easy, and good!  I served on a TV night with a tray of oven baked chicken fingers, celery sticks, strips of red peppers, baby carrots, bread sticks, and boiled red potato slices.  It made for nice finger food, literally took minutes to assemble, and satisfied my blue cheese & spicy craving. Thank you for sharing the recipe!  Made for Fall 2012 Pick A Chef."
364211,435357,10/21/2012,5,This does have a nice fresh taste.  I used cracker crumbs on the eggplant slices.  Thanks for posting Chef Curt.  Made for Fall PAC 2012.
2000431901,435357,2/26/2016,4,Nice and easy. I used one big grocery store eggplant. Didn&#039;t soak it overnight and thought it was still tender enough. Added chopped fresh parsley after cooking.
1950221,437309,7/6/2011,5,"Good recipe.  Great crumb and taste.  I halved the recipe which made some measurements difficult, but ended up with 1/4 c. coconut oil, 1/4 t. nutmeg and 2 eggs.  I also used almond milk.  DH liked, so will make again.  Might add some brown sugar for richness next time."
1759365,437309,7/26/2012,4,"I gave this recipe four stars only because i like my muffins just a bit sweeter.  i think i will try it with a little honey or sugar.  other than that, they are light and airy and most of all i used up some of my fresh zucchini out of my garden.  Yum yum!!  i put half in the frig and half in the freezer and my daughter who doesn't have to be glueten free loves them and the fact they are so low in calories.  she sneaks one out of frig or freezer every time she comes over.  so give it a try, if you like it just a tad sweet, then add a little sweetness of some kind.  i will definitely make this recipe again.  thanks"
229448,23259,3/5/2007,4,"This recipe was delightful! Very old world tasting, my husband refused to believe that apples and onion went together but this proved him wrong."
249623,25749,6/14/2009,0,Sounds marvelous!!! I wish I could try this. Maybe after a few more pounds!
313120,135021,9/2/2006,5,Very Good Soup.  Thanks.
158086,135021,5/7/2010,5,This was a very good fast soup...I did not put any ground beef in it and I did not have any tomato juice so I used tomato sauce and watered it down...turned out great...
2060185,135021,11/10/2011,0,I used this recipe to clean use up some foods I had in the freezer. It was great and quite simple. It was very hearty and everyone enjoyed it much!
445492,184649,5/13/2007,5,Great recipe - amazing flavor.  Easy to make too!
89831,225171,5/29/2007,5,"These were buttery rich delicious! I made these in a 13 x 9-inch pan and they baked out well, thank you for sharing Diana!...Kitten:)"
352538,225171,12/1/2010,5,"Love, love these.  The rice flour gives such a nice texture.  Thanks for posting."
222564,225171,12/23/2012,5,"Good, solid basic recipe. Turns out just like on the picture."
39301,44235,9/15/2009,5,This was a huge hit with both of my kids.  Thanks for posting!
726344,281529,1/25/2008,4,Have made these many times  very good
320640,245936,2/26/2010,5,"Delicious! I was trying to cut back the recipe a little, but ended up just making the whole thing. So my bf and I have been eating it all week. But, hey, we sure don't mind. I didn't know what kind of onion or potato to use, so I just kept it common. I used small red onions and regular Russett, but I think you could get away with a smaller potatoes too. Serving 6 - so this makes a lot. Very tasty, thank you! Chnang na! heeehee"
134011,245936,3/19/2011,5,Absolute comfort food!  Really yummy.  It also makes lots of sauce & was wonderful over rice & veg.  I also used 1/2 chilli powder due to younger family and it was nicely warm for our tastes.  Great recipe!  This is the last of 3 made for PAC 2011
280271,250609,4/5/2008,5,"I have to give this a 5 star. I don't care for Quinoa. DH love this stuff. I prepared this for him today and took a taste like I always do...and thought ooh this is good. You can taste all the flavors, but the mint is most dominate without being overpowering. If there is a recipe that will make me a Quinoa lover this is it.... Made for PAC spring 08"""
351321,250609,7/21/2012,5,"Love this recipe!!  This is the only recipe I use to make quinoa.  I omit the onions, because my husband is allergic.  So I usually add onion powder to make up for the flavor.  I always add more cranberries than the recipe says - just because I think they are delicious."
29782,256397,11/5/2007,5,I absolutely LOVED this!! I almost ate the whole thing at dinner by myself :)  YUM! this is one I know I will make many of times. Thank you so much for sharing!
278639,281620,2/4/2008,5,"I have made salmon patties from many different recipes, looking for one that I really liked, and THIS IS IT!!  It is my favorite, and so simple.  The saltines are what makes a great improvement in taste over other recipes.  Thanks, Cheri, for posting a winner (and so simple)"
